Code,Description,Charge Amount,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
4470405736,STERILE SUPPLIES,$53.32,,,,,,,
4470428500,STERILE SUPPLIES,"$2,723.00",,,,,,,
4470401957,STERILE SUPPLIES,$148.25,,,,,,,
4470408321,STERILE SUPPLIES,$3.81,,,,,,,
4470403905,STERILE SUPPLIES,$93.70,,,,,,,
4470406076,STERILE SUPPLIES,"$2,091.63",,,,,,,
4470425611,STERILE SUPPLIES,$395.18,,,,,,,
4470408351,STERILE SUPPLIES,"$2,263.94",,,,,,,
4470490332,STERILE SUPPLIES,$117.05,,,,,,,
4470401608,STERILE SUPPLIES,$52.09,,,,,,,
4470404199,STERILE SUPPLIES,$191.99,,,,,,,
4470402091,STERILE SUPPLIES,$120.24,,,,,,,
4470412343,STERILE SUPPLIES,$39.29,,,,,,,
4470412500,STERILE SUPPLIES,"$1,127.19",,,,,,,
4470412112,STERILE SUPPLIES,$247.62,,,,,,,
4470401784,STERILE SUPPLIES,$78.12,,,,,,,
4470405284,STERILE SUPPLIES,$49.84,,,,,,,
4470405241,STERILE SUPPLIES,$109.85,,,,,,,
4470410373,STERILE SUPPLIES,$332.79,,,,,,,
4470490425,STERILE SUPPLIES,"$3,600.00",,,,,,,
4470490525,STERILE SUPPLIES,$438.00,,,,,,,
4470412396,STERILE SUPPLIES,$165.17,,,,,,,
4470410642,STERILE SUPPLIES,$590.32,,,,,,,
4470409922,STERILE SUPPLIES,"$1,601.53",,,,,,,
4470412978,STERILE SUPPLIES,$206.38,,,,,,,
4470410405,STERILE SUPPLIES,$283.98,,,,,,,
4470406057,STERILE SUPPLIES,$79.07,,,,,,,
4470412105,STERILE SUPPLIES,$963.84,,,,,,,
4470421104,STERILE SUPPLIES,"$3,344.00",,,,,,,
4470403325,STERILE SUPPLIES,"$3,581.06",,,,,,,
4470410811,STERILE SUPPLIES,"$1,456.04",,,,,,,
4470405193,STERILE SUPPLIES,$604.04,,,,,,,
4470402865,STERILE SUPPLIES,$45.82,,,,,,,
4470401454,STERILE SUPPLIES,$30.54,,,,,,,
4470017536,STERILE SUPPLIES,"$4,421.34",,,,,,,
4470490488,STERILE SUPPLIES,$40.00,,,,,,,
4470405285,STERILE SUPPLIES,$45.23,,,,,,,
4470023037,STERILE SUPPLIES,"$3,236.75",,,,,,,
4470401957,STERILE SUPPLIES,$148.25,,,,,,,
4470404199,STERILE SUPPLIES,$191.99,,,,,,,
4470412310,STERILE SUPPLIES,$31.41,,,,,,,
4470405788,STERILE SUPPLIES,"$1,571.39",,,,,,,
4470413003,STERILE SUPPLIES,$60.64,,,,,,,
4470408351,STERILE SUPPLIES,"$2,263.94",,,,,,,
4470425611,STERILE SUPPLIES,$395.18,,,,,,,
4470401608,STERILE SUPPLIES,$52.09,,,,,,,
4470411333,STERILE SUPPLIES,$54.27,,,,,,,
4470412767,STERILE SUPPLIES,"$1,887.75",,,,,,,
4470409106,STERILE SUPPLIES,$895.26,,,,,,,
4470405714,STERILE SUPPLIES,$26.66,,,,,,,
4470405734,STERILE SUPPLIES,$99.18,,,,,,,
4470490407,STERILE SUPPLIES,$415.00,,,,,,,
4470413007,STERILE SUPPLIES,$210.01,,,,,,,
4470411343,STERILE SUPPLIES,"$6,456.30",,,,,,,
4470412833,STERILE SUPPLIES,$840.58,,,,,,,
4470405636,STERILE SUPPLIES,"$1,253.05",,,,,,,
4470426472,STERILE SUPPLIES,$907.50,,,,,,,
4470412963,STERILE SUPPLIES,$324.74,,,,,,,
4470412391,STERILE SUPPLIES,$51.19,,,,,,,
4470403023,STERILE SUPPLIES,$744.85,,,,,,,
4470412029,STERILE SUPPLIES,"$12,036.37",,,,,,,
4470410709,STERILE SUPPLIES,$174.93,,,,,,,
4470412266,STERILE SUPPLIES,$23.21,,,,,,,
4470404205,STERILE SUPPLIES,$457.14,,,,,,,
4470410284,STERILE SUPPLIES,$163.96,,,,,,,
4470426438,STERILE SUPPLIES,"$10,769.00",,,,,,,
4470024159,STERILE SUPPLIES,"$1,633.50",,,,,,,
4470406057,STERILE SUPPLIES,$79.07,,,,,,,
4470031378,STERILE SUPPLIES,"$5,681.40",,,,,,,
4470428939,STERILE SUPPLIES,"$3,080.00",,,,,,,
4470405753,STERILE SUPPLIES,$35.34,,,,,,,
4470490521,STERILE SUPPLIES,$590.00,,,,,,,
4470401603,STERILE SUPPLIES,$281.44,,,,,,,
4470016379,STERILE SUPPLIES,$313.52,,,,,,,
4470405616,STERILE SUPPLIES,"$1,771.13",,,,,,,
4470427026,STERILE SUPPLIES,$61.71,,,,,,,
4470409920,STERILE SUPPLIES,"$2,948.17",,,,,,,
4470412873,STERILE SUPPLIES,$402.29,,,,,,,
4470404941,STERILE SUPPLIES,"$3,439.95",,,,,,,
4470405527,STERILE SUPPLIES,$341.75,,,,,,,
4470412964,STERILE SUPPLIES,$40.81,,,,,,,
4470404912,STERILE SUPPLIES,$35.21,,,,,,,
4470427596,STERILE SUPPLIES,"$2,552.00",,,,,,,
4470411027,STERILE SUPPLIES,$69.59,,,,,,,
4470410271,STERILE SUPPLIES,$546.30,,,,,,,
4470405717,STERILE SUPPLIES,$44.94,,,,,,,
4470402069,STERILE SUPPLIES,$60.30,,,,,,,
4470404753,STERILE SUPPLIES,"$1,867.27",,,,,,,
4470409116,STERILE SUPPLIES,$65.51,,,,,,,
4470405635,STERILE SUPPLIES,$423.92,,,,,,,
4470404604,STERILE SUPPLIES,$134.91,,,,,,,
4470427353,STERILE SUPPLIES,"$1,594.78",,,,,,,
4470411663,STERILE SUPPLIES,$37.21,,,,,,,
4470403958,STERILE SUPPLIES,$210.15,,,,,,,
4470404476,STERILE SUPPLIES,"$4,708.72",,,,,,,
4470490483,STERILE SUPPLIES,"$2,300.00",,,,,,,
4470407052,STERILE SUPPLIES,$304.76,,,,,,,
4470407680,STERILE SUPPLIES,$1.36,,,,,,,
4470416922,STERILE SUPPLIES,$24.07,,,,,,,
4470402107,STERILE SUPPLIES,$116.35,,,,,,,
4470411806,STERILE SUPPLIES,$115.68,,,,,,,
4470408171,STERILE SUPPLIES,$176.45,,,,,,,
4470404717,STERILE SUPPLIES,$50.12,,,,,,,
4470411715,STERILE SUPPLIES,$831.22,,,,,,,
4470490407,STERILE SUPPLIES,$415.00,,,,,,,
4470404718,STERILE SUPPLIES,$50.57,,,,,,,
4470425174,STERILE SUPPLIES,$994.49,,,,,,,
4470409163,STERILE SUPPLIES,"$1,504.04",,,,,,,
4470024345,STERILE SUPPLIES,"$1,633.50",,,,,,,
4470410612,STERILE SUPPLIES,$434.30,,,,,,,
4470405196,STERILE SUPPLIES,"$1,158.42",,,,,,,
4470408095,STERILE SUPPLIES,$44.95,,,,,,,
4470490043,STERILE SUPPLIES,$9.53,,,,,,,
4470412003,STERILE SUPPLIES,"$3,702.97",,,,,,,
4470408294,STERILE SUPPLIES,$117.93,,,,,,,
4470409648,STERILE SUPPLIES,$81.05,,,,,,,
4470410267,STERILE SUPPLIES,$951.64,,,,,,,
4470428299,STERILE SUPPLIES,$471.35,,,,,,,
4470408169,STERILE SUPPLIES,$949.87,,,,,,,
4470408166,STERILE SUPPLIES,$185.85,,,,,,,
4470490182,STERILE SUPPLIES,"$1,280.02",,,,,,,
4470412991,STERILE SUPPLIES,$141.32,,,,,,,
4470402265,STERILE SUPPLIES,$263.76,,,,,,,
4470403136,STERILE SUPPLIES,$20.09,,,,,,,
4470401598,STERILE SUPPLIES,$80.30,,,,,,,
4470404071,STERILE SUPPLIES,$79.23,,,,,,,
4470401916,STERILE SUPPLIES,$28.33,,,,,,,
4470412216,STERILE SUPPLIES,"$3,790.60",,,,,,,
4470405520,STERILE SUPPLIES,"$1,100.97",,,,,,,
4470403911,STERILE SUPPLIES,"$3,032.48",,,,,,,
4470401458,STERILE SUPPLIES,$113.17,,,,,,,
4470020192,STERILE SUPPLIES,$139.41,,,,,,,
4470409116,STERILE SUPPLIES,$65.51,,,,,,,
4470406070,STERILE SUPPLIES,$533.33,,,,,,,
4470401021,STERILE SUPPLIES,$6.60,,,,,,,
4470490071,STERILE SUPPLIES,$66.28,,,,,,,
4470404957,STERILE SUPPLIES,$166.17,,,,,,,
4470412347,STERILE SUPPLIES,$746.68,,,,,,,
4470481022,STERILE SUPPLIES,$12.50,,,,,,,
4470401909,STERILE SUPPLIES,$25.59,,,,,,,
4470412964,STERILE SUPPLIES,$40.81,,,,,,,
4470402209,STERILE SUPPLIES,$208.01,,,,,,,
4470408322,STERILE SUPPLIES,$304.76,,,,,,,
4470405484,STERILE SUPPLIES,$169.74,,,,,,,
4470404994,STERILE SUPPLIES,$50.42,,,,,,,
4470410940,STERILE SUPPLIES,"$2,763.72",,,,,,,
4470412819,STERILE SUPPLIES,$233.75,,,,,,,
4470020704,STERILE SUPPLIES,"$5,127.01",,,,,,,
4470404728,STERILE SUPPLIES,$32.26,,,,,,,
4470409091,STERILE SUPPLIES,$72.06,,,,,,,
4470411715,STERILE SUPPLIES,$831.22,,,,,,,
4470022986,STERILE SUPPLIES,"$1,566.58",,,,,,,
4470409918,STERILE SUPPLIES,"$4,498.03",,,,,,,
4470407052,STERILE SUPPLIES,$304.76,,,,,,,
4470407680,STERILE SUPPLIES,$1.36,,,,,,,
4470405723,STERILE SUPPLIES,$54.54,,,,,,,
4470405196,STERILE SUPPLIES,"$1,158.42",,,,,,,
4470407153,STERILE SUPPLIES,$38.08,,,,,,,
4470412028,STERILE SUPPLIES,"$4,419.19",,,,,,,
4470425174,STERILE SUPPLIES,$994.49,,,,,,,
4470402215,STERILE SUPPLIES,"$1,888.35",,,,,,,
4470024345,STERILE SUPPLIES,"$1,633.50",,,,,,,
4470410805,STERILE SUPPLIES,"$2,895.33",,,,,,,
4470412731,STERILE SUPPLIES,$269.84,,,,,,,
4470426472,STERILE SUPPLIES,$907.50,,,,,,,
4470402508,STERILE SUPPLIES,"$3,093.43",,,,,,,
4470401710,STERILE SUPPLIES,$222.89,,,,,,,
4470410952,STERILE SUPPLIES,"$1,380.00",,,,,,,
4470403708,STERILE SUPPLIES,"$3,581.06",,,,,,,
4470411747,STERILE SUPPLIES,"$1,731.65",,,,,,,
4470412216,STERILE SUPPLIES,"$3,790.60",,,,,,,
4470401581,STERILE SUPPLIES,$182.85,,,,,,,
4470401208,STERILE SUPPLIES,$5.32,,,,,,,
4470428299,STERILE SUPPLIES,$471.35,,,,,,,
4470409648,STERILE SUPPLIES,$81.05,,,,,,,
4470405482,STERILE SUPPLIES,$141.10,,,,,,,
4470402594,STERILE SUPPLIES,"$1,117.89",,,,,,,
4470402661,STERILE SUPPLIES,"$2,866.13",,,,,,,
4470410902,STERILE SUPPLIES,$303.23,,,,,,,
4470427583,STERILE SUPPLIES,"$1,770.23",,,,,,,
4470413008,STERILE SUPPLIES,$24.12,,,,,,,
4470409003,STERILE SUPPLIES,$541.72,,,,,,,
4470407005,STERILE SUPPLIES,"$1,452.62",,,,,,,
4470401549,STERILE SUPPLIES,$455.31,,,,,,,
4470412968,STERILE SUPPLIES,$49.40,,,,,,,
4470408071,STERILE SUPPLIES,$102.85,,,,,,,
4470412102,STERILE SUPPLIES,$39.99,,,,,,,
4470401335,STERILE SUPPLIES,$12.88,,,,,,,
4470428324,STERILE SUPPLIES,"$4,400.00",,,,,,,
4470405403,STERILE SUPPLIES,$61.13,,,,,,,
4470411027,STERILE SUPPLIES,$69.59,,,,,,,
4470490357,STERILE SUPPLIES,$664.95,,,,,,,
4470009034,STERILE SUPPLIES,$533.41,,,,,,,
4470405952,STERILE SUPPLIES,"$2,508.72",,,,,,,
4470410271,STERILE SUPPLIES,$546.30,,,,,,,
4470412969,STERILE SUPPLIES,$15.33,,,,,,,
4470409057,STERILE SUPPLIES,$42.50,,,,,,,
4470409646,STERILE SUPPLIES,"$1,139.53",,,,,,,
4471410724,STERILE SUPPLIES,$900.00,,,,,,,
4470405981,STERILE SUPPLIES,"$2,016.11",,,,,,,
4470408278,STERILE SUPPLIES,"$1,248.64",,,,,,,
4470410639,STERILE SUPPLIES,"$1,408.04",,,,,,,
4470019886,STERILE SUPPLIES,"$3,397.68",,,,,,,
4470402031,STERILE SUPPLIES,"$1,601.86",,,,,,,
4470412787,STERILE SUPPLIES,$143.23,,,,,,,
4470406043,STERILE SUPPLIES,$45.63,,,,,,,
4470481040,STERILE SUPPLIES,$19.64,,,,,,,
4470481014,STERILE SUPPLIES,$23.68,,,,,,,
4470412313,STERILE SUPPLIES,$590.66,,,,,,,
4470408102,STERILE SUPPLIES,"$4,669.10",,,,,,,
4470412977,STERILE SUPPLIES,$117.02,,,,,,,
4470406078,STERILE SUPPLIES,$217.71,,,,,,,
4470402571,STERILE SUPPLIES,$53.31,,,,,,,
4470405312,STERILE SUPPLIES,$61.93,,,,,,,
4470412210,STERILE SUPPLIES,"$2,095.30",,,,,,,
4470401150,STERILE SUPPLIES,$43.42,,,,,,,
4470410100,STERILE SUPPLIES,$54.84,,,,,,,
4470411856,STERILE SUPPLIES,"$1,294.96",,,,,,,
4470402469,STERILE SUPPLIES,$592.00,,,,,,,
4470410110,STERILE SUPPLIES,$158.62,,,,,,,
4470409072,STERILE SUPPLIES,$92.78,,,,,,,
4470412704,STERILE SUPPLIES,$177.12,,,,,,,
4470408337,STERILE SUPPLIES,$912.95,,,,,,,
4470415863,STERILE SUPPLIES,$286.28,,,,,,,
4470410284,STERILE SUPPLIES,$163.96,,,,,,,
4470490037,STERILE SUPPLIES,$200.06,,,,,,,
4470425551,STERILE SUPPLIES,"$2,178.00",,,,,,,
4470490066,STERILE SUPPLIES,$161.97,,,,,,,
4470408133,STERILE SUPPLIES,"$8,190.75",,,,,,,
4470412535,STERILE SUPPLIES,$89.06,,,,,,,
4470410269,STERILE SUPPLIES,$534.56,,,,,,,
4470410084,STERILE SUPPLIES,$59.87,,,,,,,
4470022008,STERILE SUPPLIES,"$8,739.22",,,,,,,
4470401488,STERILE SUPPLIES,$21.45,,,,,,,
4470411107,STERILE SUPPLIES,$161.13,,,,,,,
4470401493,STERILE SUPPLIES,$20.76,,,,,,,
4470408198,STERILE SUPPLIES,$254.27,,,,,,,
4470406017,STERILE SUPPLIES,$31.44,,,,,,,
4470404638,STERILE SUPPLIES,$598.95,,,,,,,
4470401921,STERILE SUPPLIES,$37.63,,,,,,,
4470405772,STERILE SUPPLIES,$209.52,,,,,,,
4470406073,STERILE SUPPLIES,"$1,061.63",,,,,,,
4470411655,STERILE SUPPLIES,$72.18,,,,,,,
4470405283,STERILE SUPPLIES,$302.86,,,,,,,
4470411809,STERILE SUPPLIES,$831.22,,,,,,,
4470401858,STERILE SUPPLIES,$51.20,,,,,,,
4470411343,STERILE SUPPLIES,"$6,456.30",,,,,,,
4470412201,STERILE SUPPLIES,"$2,791.55",,,,,,,
4470490442,STERILE SUPPLIES,$315.00,,,,,,,
4470410930,STERILE SUPPLIES,$91.42,,,,,,,
4470403054,STERILE SUPPLIES,$340.25,,,,,,,
4470401107,STERILE SUPPLIES,$5.62,,,,,,,
4470403562,STERILE SUPPLIES,$104.08,,,,,,,
4470408030,STERILE SUPPLIES,"$4,552.98",,,,,,,
4470405576,STERILE SUPPLIES,$10.23,,,,,,,
4470412811,STERILE SUPPLIES,"$1,002.69",,,,,,,
4470408372,STERILE SUPPLIES,$407.01,,,,,,,
4470020706,STERILE SUPPLIES,"$4,790.39",,,,,,,
4470405697,STERILE SUPPLIES,$56.37,,,,,,,
4470404164,STERILE SUPPLIES,$731.44,,,,,,,
4470401929,STERILE SUPPLIES,$59.04,,,,,,,
4470409004,STERILE SUPPLIES,$159.99,,,,,,,
4470431335,STERILE SUPPLIES,$813.86,,,,,,,
4470407314,STERILE SUPPLIES,$61.85,,,,,,,
4470490510,STERILE SUPPLIES,$706.00,,,,,,,
4470404891,STERILE SUPPLIES,"$1,732.62",,,,,,,
4470428564,STERILE SUPPLIES,"$7,682.40",,,,,,,
4470410364,STERILE SUPPLIES,"$1,707.16",,,,,,,
4470411730,STERILE SUPPLIES,$75.62,,,,,,,
4470409974,STERILE SUPPLIES,$60.00,,,,,,,
4470412832,STERILE SUPPLIES,$433.90,,,,,,,
4470403120,STERILE SUPPLIES,$318.63,,,,,,,
4470410119,STERILE SUPPLIES,$498.38,,,,,,,
4470400581,STERILE SUPPLIES,"$1,252.91",,,,,,,
4470413011,STERILE SUPPLIES,$25.06,,,,,,,
4470406072,STERILE SUPPLIES,"$1,615.95",,,,,,,
4470409433,STERILE SUPPLIES,$102.86,,,,,,,
4470490454,STERILE SUPPLIES,$660.00,,,,,,,
4470404419,STERILE SUPPLIES,$128.10,,,,,,,
4470407316,STERILE SUPPLIES,$184.67,,,,,,,
4470404168,STERILE SUPPLIES,"$6,761.37",,,,,,,
4470403519,STERILE SUPPLIES,"$3,428.67",,,,,,,
4470404164,STERILE SUPPLIES,$731.44,,,,,,,
4470407685,STERILE SUPPLIES,"$2,635.34",,,,,,,
4470490525,STERILE SUPPLIES,$438.00,,,,,,,
4470024560,STERILE SUPPLIES,"$1,815.00",,,,,,,
4470401179,STERILE SUPPLIES,$18.41,,,,,,,
4470024830,STERILE SUPPLIES,$22.81,,,,,,,
4470402154,STERILE SUPPLIES,$14.69,,,,,,,
4470013350,STERILE SUPPLIES,"$4,856.57",,,,,,,
4470410114,STERILE SUPPLIES,$201.14,,,,,,,
4470409004,STERILE SUPPLIES,$159.99,,,,,,,
4470405756,STERILE SUPPLIES,$45.84,,,,,,,
4470407039,STERILE SUPPLIES,$26.55,,,,,,,
4470403120,STERILE SUPPLIES,$318.63,,,,,,,
4470412834,STERILE SUPPLIES,$840.58,,,,,,,
4470403069,STERILE SUPPLIES,"$2,514.35",,,,,,,
4470405901,STERILE SUPPLIES,$600.39,,,,,,,
4470408202,STERILE SUPPLIES,$840.58,,,,,,,
4470401769,STERILE SUPPLIES,$271.99,,,,,,,
4470490454,STERILE SUPPLIES,$660.00,,,,,,,
4470023097,STERILE SUPPLIES,"$5,165.85",,,,,,,
4470407085,STERILE SUPPLIES,$655.25,,,,,,,
4470404847,STERILE SUPPLIES,"$1,025.62",,,,,,,
4470400581,STERILE SUPPLIES,"$1,252.91",,,,,,,
4470410269,STERILE SUPPLIES,$534.56,,,,,,,
4470404103,STERILE SUPPLIES,"$7,619.30",,,,,,,
4470402263,STERILE SUPPLIES,$59.70,,,,,,,
4470411107,STERILE SUPPLIES,$161.13,,,,,,,
4470024475,STERILE SUPPLIES,"$2,359.50",,,,,,,
4470408741,STERILE SUPPLIES,$4.65,,,,,,,
4470412985,STERILE SUPPLIES,$74.93,,,,,,,
4470411707,STERILE SUPPLIES,$553.88,,,,,,,
4470481015,STERILE SUPPLIES,"$1,714.32",,,,,,,
4470411140,STERILE SUPPLIES,"$2,378.43",,,,,,,
4470413033,STERILE SUPPLIES,$214.24,,,,,,,
4470490442,STERILE SUPPLIES,$315.00,,,,,,,
4470402636,STERILE SUPPLIES,$157.17,,,,,,,
4470401178,STERILE SUPPLIES,$18.11,,,,,,,
4470411809,STERILE SUPPLIES,$831.22,,,,,,,
4470401519,STERILE SUPPLIES,$24.20,,,,,,,
4470408030,STERILE SUPPLIES,"$4,552.98",,,,,,,
4470411305,STERILE SUPPLIES,$873.33,,,,,,,
4470409001,STERILE SUPPLIES,$349.71,,,,,,,
4470405909,STERILE SUPPLIES,"$1,127.64",,,,,,,
4470404121,STERILE SUPPLIES,"$7,619.30",,,,,,,
4470405722,STERILE SUPPLIES,$46.92,,,,,,,
4470402499,STERILE SUPPLIES,$530.44,,,,,,,
4470408600,STERILE SUPPLIES,$43.42,,,,,,,
4470405986,STERILE SUPPLIES,$118.85,,,,,,,
4470404306,STERILE SUPPLIES,"$2,605.79",,,,,,,
4470421103,STERILE SUPPLIES,"$3,260.70",,,,,,,
4470401990,STERILE SUPPLIES,$102.70,,,,,,,
4470490535,STERILE SUPPLIES,$590.00,,,,,,,
4470024656,STERILE SUPPLIES,"$2,299.00",,,,,,,
4470407710,STERILE SUPPLIES,"$1,752.43",,,,,,,
4470411471,STERILE SUPPLIES,$255.03,,,,,,,
4470401915,STERILE SUPPLIES,$24.31,,,,,,,
4470401006,STERILE SUPPLIES,$210.27,,,,,,,
4470401766,STERILE SUPPLIES,$208.21,,,,,,,
4470404719,STERILE SUPPLIES,$40.61,,,,,,,
4470410532,STERILE SUPPLIES,$472.38,,,,,,,
4470402874,STERILE SUPPLIES,"$1,571.39",,,,,,,
4470481015,STERILE SUPPLIES,"$1,714.32",,,,,,,
4470490184,STERILE SUPPLIES,"$1,731.65",,,,,,,
4470412772,STERILE SUPPLIES,$123.33,,,,,,,
4470031887,STERILE SUPPLIES,"$4,126.10",,,,,,,
4470024645,STERILE SUPPLIES,"$1,248.72",,,,,,,
4470410363,STERILE SUPPLIES,$682.83,,,,,,,
4470408030,STERILE SUPPLIES,"$4,552.98",,,,,,,
4470411809,STERILE SUPPLIES,$831.22,,,,,,,
4470405968,STERILE SUPPLIES,"$1,634.33",,,,,,,
4470490109,STERILE SUPPLIES,$48.15,,,,,,,
4470412376,STERILE SUPPLIES,$114.27,,,,,,,
4470490179,STERILE SUPPLIES,"$2,372.08",,,,,,,
4470410710,STERILE SUPPLIES,$11.25,,,,,,,
4470401068,STERILE SUPPLIES,$4.40,,,,,,,
4470404494,STERILE SUPPLIES,$54.27,,,,,,,
4470490253,STERILE SUPPLIES,$280.52,,,,,,,
4470408707,STERILE SUPPLIES,"$1,094.88",,,,,,,
4470411897,STERILE SUPPLIES,$15.69,,,,,,,
4470411612,STERILE SUPPLIES,$88.91,,,,,,,
4470403149,STERILE SUPPLIES,$440.38,,,,,,,
4470410114,STERILE SUPPLIES,$201.14,,,,,,,
4470402898,STERILE SUPPLIES,"$3,069.00",,,,,,,
4470407082,STERILE SUPPLIES,"$3,439.95",,,,,,,
4470409152,STERILE SUPPLIES,$62.79,,,,,,,
4470403025,STERILE SUPPLIES,$177.82,,,,,,,
4470410265,STERILE SUPPLIES,$36.71,,,,,,,
4470025271,STERILE SUPPLIES,"$2,486.18",,,,,,,
4470411999,STERILE SUPPLIES,$499.48,,,,,,,
4470401282,STERILE SUPPLIES,$162.38,,,,,,,
4470412830,STERILE SUPPLIES,"$2,971.82",,,,,,,
4470407085,STERILE SUPPLIES,$655.25,,,,,,,
4470490417,STERILE SUPPLIES,$712.00,,,,,,,
4470405919,STERILE SUPPLIES,$63.69,,,,,,,
4470413011,STERILE SUPPLIES,$25.06,,,,,,,
4470407123,STERILE SUPPLIES,$103.60,,,,,,,
4470490422,STERILE SUPPLIES,"$1,431.00",,,,,,,
4470401919,STERILE SUPPLIES,$37.63,,,,,,,
4470408170,STERILE SUPPLIES,$63.91,,,,,,,
4471030547,STERILE SUPPLIES,"$4,638.55",,,,,,,
4470412712,STERILE SUPPLIES,"$1,632.04",,,,,,,
4470411373,STERILE SUPPLIES,$57.01,,,,,,,
4470401149,STERILE SUPPLIES,$164.16,,,,,,,
4470412825,STERILE SUPPLIES,$209.52,,,,,,,
4470404074,STERILE SUPPLIES,$822.86,,,,,,,
4471019935,STERILE SUPPLIES,"$3,754.63",,,,,,,
4470025082,STERILE SUPPLIES,"$2,238.50",,,,,,,
4470404741,STERILE SUPPLIES,$754.31,,,,,,,
4470407710,STERILE SUPPLIES,"$1,752.43",,,,,,,
4470403911,STERILE SUPPLIES,"$3,032.48",,,,,,,
4470405890,STERILE SUPPLIES,"$1,124.59",,,,,,,
4470402695,STERILE SUPPLIES,$291.48,,,,,,,
4470490109,STERILE SUPPLIES,$48.15,,,,,,,
4470428530,STERILE SUPPLIES,"$2,189.00",,,,,,,
4470412376,STERILE SUPPLIES,$114.27,,,,,,,
4470403111,STERILE SUPPLIES,"$3,335.71",,,,,,,
4470404494,STERILE SUPPLIES,$54.27,,,,,,,
4470411612,STERILE SUPPLIES,$88.91,,,,,,,
4470408707,STERILE SUPPLIES,"$1,094.88",,,,,,,
4470406064,STERILE SUPPLIES,$113.59,,,,,,,
4470402286,STERILE SUPPLIES,"$1,142.88",,,,,,,
4470031795,STERILE SUPPLIES,$61.10,,,,,,,
4470412001,STERILE SUPPLIES,$838.11,,,,,,,
4470412260,STERILE SUPPLIES,"$3,697.08",,,,,,,
4470411897,STERILE SUPPLIES,$15.69,,,,,,,
4470405677,STERILE SUPPLIES,"$4,141.09",,,,,,,
4470405471,STERILE SUPPLIES,$281.89,,,,,,,
4470490530,STERILE SUPPLIES,"$1,132.00",,,,,,,
4470412601,STERILE SUPPLIES,"$5,742.96",,,,,,,
4470401732,STERILE SUPPLIES,"$1,121.40",,,,,,,
4630700574,STERILE SUPPLIES,$159.00,,,,,,,
4470407724,STERILE SUPPLIES,$776.86,,,,,,,
4470411547,STERILE SUPPLIES,$949.72,,,,,,,
4470403861,STERILE SUPPLIES,"$1,192.87",,,,,,,
4470401840,STERILE SUPPLIES,$91.71,,,,,,,
4470409119,STERILE SUPPLIES,$786.61,,,,,,,
4470490179,STERILE SUPPLIES,"$2,372.08",,,,,,,
4470401592,STERILE SUPPLIES,$56.22,,,,,,,
4470409919,STERILE SUPPLIES,$35.87,,,,,,,
4470428620,STERILE SUPPLIES,"$1,958.00",,,,,,,
4470427824,STERILE SUPPLIES,"$2,200.00",,,,,,,
4470403377,STERILE SUPPLIES,$65.36,,,,,,,
4470402434,STERILE SUPPLIES,$24.53,,,,,,,
4470406055,STERILE SUPPLIES,$48.99,,,,,,,
4470404306,STERILE SUPPLIES,"$2,605.79",,,,,,,
4470405464,STERILE SUPPLIES,$18.78,,,,,,,
4470412706,STERILE SUPPLIES,$63.30,,,,,,,
4470025285,STERILE SUPPLIES,"$1,754.50",,,,,,,
4470402495,STERILE SUPPLIES,$247.14,,,,,,,
4470409209,STERILE SUPPLIES,$208.01,,,,,,,
4470408148,STERILE SUPPLIES,$136.67,,,,,,,
4470412708,STERILE SUPPLIES,"$6,094.82",,,,,,,
4470408126,STERILE SUPPLIES,$46.45,,,,,,,
4470428325,STERILE SUPPLIES,"$4,400.00",,,,,,,
4470412042,STERILE SUPPLIES,$632.53,,,,,,,
4470413007,STERILE SUPPLIES,$210.01,,,,,,,
4470405191,STERILE SUPPLIES,"$1,011.97",,,,,,,
4470490310,STERILE SUPPLIES,$124.67,,,,,,,
4470401074,STERILE SUPPLIES,$11.52,,,,,,,
4470490482,STERILE SUPPLIES,$874.00,,,,,,,
4470408184,STERILE SUPPLIES,$63.28,,,,,,,
4470407031,STERILE SUPPLIES,$26.75,,,,,,,
4470428948,STERILE SUPPLIES,"$2,137.41",,,,,,,
4470408352,STERILE SUPPLIES,$74.55,,,,,,,
4470412777,STERILE SUPPLIES,$109.03,,,,,,,
4470405598,STERILE SUPPLIES,$44.40,,,,,,,
4470412603,STERILE SUPPLIES,$24.47,,,,,,,
4470411718,STERILE SUPPLIES,"$7,085.18",,,,,,,
4470427497,STERILE SUPPLIES,$406.12,,,,,,,
4470401161,STERILE SUPPLIES,$212.57,,,,,,,
4470403018,STERILE SUPPLIES,$633.91,,,,,,,
4470411517,STERILE SUPPLIES,$89.63,,,,,,,
4470418224,STERILE SUPPLIES,$103.33,,,,,,,
4470401773,STERILE SUPPLIES,$20.03,,,,,,,
4470005558,STERILE SUPPLIES,$12.87,,,,,,,
4470031374,STERILE SUPPLIES,"$8,713.33",,,,,,,
4470024424,STERILE SUPPLIES,"$4,366.89",,,,,,,
4470409649,STERILE SUPPLIES,$39.14,,,,,,,
4470490015,STERILE SUPPLIES,$148.36,,,,,,,
4470401730,STERILE SUPPLIES,$25.09,,,,,,,
4470428425,STERILE SUPPLIES,"$7,433.80",,,,,,,
4470411674,STERILE SUPPLIES,$37.14,,,,,,,
4470412124,STERILE SUPPLIES,$271.23,,,,,,,
