Code,Description,Charge Amount,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
47151956.0,PHARMACY,$10.00,,,,,,,,,,
47164579.0,PHARMACY,$23.00,,,,,,,,,,
47153499.0,PHARMACY,$10.00,,,,,,,,,,
47167259.0,PHARMACY,$12.00,,,,,,,,,,
47153630.0,PHARMACY,$10.00,,,,,,,,,,
47174453.0,PHARMACY,$129.00,,,,,,,,,,
47182910.0,PHARMACY,$2.00,,,,,,,,,,
47173539.0,PHARMACY,$10.00,,,,,,,,,,
47175468.0,PHARMACY,$45.00,,,,,,,,,,
47158159.0,PHARMACY,$16.00,,,,,,,,,,
47179940.0,PHARMACY,$20.00,,,,,,,,,,
47184148.0,PHARMACY,$7.00,,,,,,,,,,
47153804.0,PHARMACY,$10.00,,,,,,,,,,
47172671.0,PHARMACY,$45.00,,,,,,,,,,
47158506.0,PHARMACY,$99.00,,,,,,,,,,
47190210.0,PHARMACY,$16.75,,,,,,,,,,
47182746.0,PHARMACY,$12.00,,,,,,,,,,
47157037.0,PHARMACY,$10.00,,,,,,,,,,
47174289.0,PHARMACY,$17.00,,,,,,,,,,
47191564.0,PHARMACY,$22.40,,,,,,,,,,
47179866.0,PHARMACY,$83.00,,,,,,,,,,
47164082.0,PHARMACY,$10.00,,,,,,,,,,
47190368.0,PHARMACY,$11.00,,,,,,,,,,
47182910.0,PHARMACY,$2.00,,,,,,,,,,
47175567.0,PHARMACY,$91.00,,,,,,,,,,
47157201.0,PHARMACY,$9.00,,,,,,,,,,
47188461.0,PHARMACY,$29.00,,,,,,,,,,
47169321.0,PHARMACY,$12.00,,,,,,,,,,
47168174.0,PHARMACY,$38.00,,,,,,,,,,
47187562.0,PHARMACY,$493.00,,,,,,,,,,
57138125.0,PHARMACY,$152.00,,,,,,,,,,
47172226.0,PHARMACY,$10.00,,,,,,,,,,
47185970.0,PHARMACY,$13.00,,,,,,,,,,
47166392.0,PHARMACY,$16.00,,,,,,,,,,
47188263.0,PHARMACY,$51.00,,,,,,,,,,
47190913.0,PHARMACY,$24.15,,,,,,,,,,
47154927.0,PHARMACY,$24.00,,,,,,,,,,
47183892.0,PHARMACY,$14.00,,,,,,,,,,
47172549.0,PHARMACY,$10.00,,,,,,,,,,
47170824.0,PHARMACY,$10.00,,,,,,,,,,
47162896.0,PHARMACY,$17.00,,,,,,,,,,
47183199.0,PHARMACY,$22.00,,,,,,,,,,
47159330.0,PHARMACY,$16.00,,,,,,,,,,
47185616.0,PHARMACY,$13.00,,,,,,,,,,
47188156.0,PHARMACY,$10.00,,,,,,,,,,
47182639.0,PHARMACY,$7.00,,,,,,,,,,
47164256.0,PHARMACY,$16.00,,,,,,,,,,
47188529.0,PHARMACY,$592.00,,,,,,,,,,
47190335.0,PHARMACY,$11.00,,,,,,,,,,
47171913.0,PHARMACY,$10.00,,,,,,,,,,
47187091.0,PHARMACY,$13.00,,,,,,,,,,
47169297.0,PHARMACY,$16.00,,,,,,,,,,
47173513.0,PHARMACY,$23.00,,,,,,,,,,
47153366.0,PHARMACY,$30.00,,,,,,,,,,
47174933.0,PHARMACY,$10.00,,,,,,,,,,
47182696.0,PHARMACY,$139.00,,,,,,,,,,
47156773.0,PHARMACY,$343.00,,,,,,,,,,
47170097.0,PHARMACY,$10.00,,,,,,,,,,
47168109.0,PHARMACY,$24.00,,,,,,,,,,
47182225.0,PHARMACY,$469.00,,,,,,,,,,
47177241.0,PHARMACY,$37.00,,,,,,,,,,
47186911.0,PHARMACY,$34.00,,,,,,,,,,
47188750.0,PHARMACY,$40.00,,,,,,,,,,
47167978.0,PHARMACY,$10.00,,,,,,,,,,
47190632.0,PHARMACY,$72.00,,,,,,,,,,
47179437.0,PHARMACY,$21.00,,,,,,,,,,
47188636.0,PHARMACY,$13.00,,,,,,,,,,
47187588.0,PHARMACY,$66.00,,,,,,,,,,
47158225.0,PHARMACY,$10.00,,,,,,,,,,
47180575.0,PHARMACY,$10.00,,,,,,,,,,
47152509.0,PHARMACY,$210.00,,,,,,,,,,
47191358.0,PHARMACY,$148.05,,,,,,,,,,
47175484.0,PHARMACY,$17.00,,,,,,,,,,
47183033.0,PHARMACY,$66.00,,,,,,,,,,
47190384.0,PHARMACY,$330.00,,,,,,,,,,
57138323.0,PHARMACY,$152.00,,,,,,,,,,
47157730.0,PHARMACY,$10.00,,,,,,,,,,
47163829.0,PHARMACY,$79.00,,,,,,,,,,
47168182.0,PHARMACY,$41.00,,,,,,,,,,
47184239.0,PHARMACY,$110.00,,,,,,,,,,
47188065.0,PHARMACY,$14.00,,,,,,,,,,
47163563.0,PHARMACY,$10.00,,,,,,,,,,
47188917.0,PHARMACY,$25.00,,,,,,,,,,
47178728.0,PHARMACY,$37.00,,,,,,,,,,
47157722.0,PHARMACY,$10.00,,,,,,,,,,
47189634.0,PHARMACY,$13.00,,,,,,,,,,
47152004.0,PHARMACY,$10.00,,,,,,,,,,
47186713.0,PHARMACY,$21.00,,,,,,,,,,
47181672.0,PHARMACY,$95.00,,,,,,,,,,
47175369.0,PHARMACY,$23.00,,,,,,,,,,
47165261.0,PHARMACY,$17.00,,,,,,,,,,
47156161.0,PHARMACY,$38.00,,,,,,,,,,
47187240.0,PHARMACY,$92.00,,,,,,,,,,
47172770.0,PHARMACY,$17.00,,,,,,,,,,
47169396.0,PHARMACY,$10.00,,,,,,,,,,
47187596.0,PHARMACY,$175.00,,,,,,,,,,
47168794.0,PHARMACY,$17.00,,,,,,,,,,
47190269.0,PHARMACY,$18.00,,,,,,,,,,
47169222.0,PHARMACY,$30.00,,,,,,,,,,
47163977.0,PHARMACY,$238.00,,,,,,,,,,
47188917.0,PHARMACY,$25.00,,,,,,,,,,
47162813.0,PHARMACY,$20.00,,,,,,,,,,
47188719.0,PHARMACY,$106.00,,,,,,,,,,
47185111.0,PHARMACY,$78.00,,,,,,,,,,
47187240.0,PHARMACY,$92.00,,,,,,,,,,
47159363.0,PHARMACY,$10.00,,,,,,,,,,
47152384.0,PHARMACY,$16.00,,,,,,,,,,
47183009.0,PHARMACY,$52.00,,,,,,,,,,
47185418.0,PHARMACY,$63.00,,,,,,,,,,
47150347.0,PHARMACY,$10.00,,,,,,,,,,
47173448.0,PHARMACY,$12.00,,,,,,,,,,
47187430.0,PHARMACY,$11.00,,,,,,,,,,
47191473.0,PHARMACY,$11.00,,,,,,,,,,
47185418.0,PHARMACY,$63.00,,,,,,,,,,
47189519.0,PHARMACY,$13.00,,,,,,,,,,
47173430.0,PHARMACY,$12.00,,,,,,,,,,
47188461.0,PHARMACY,$25.00,,,,,,,,,,
47151758.0,PHARMACY,$45.00,,,,,,,,,,
47173539.0,PHARMACY,$10.00,,,,,,,,,,
47151865.0,PHARMACY,$9.00,,,,,,,,,,
47176508.0,PHARMACY,$45.00,,,,,,,,,,
47153481.0,PHARMACY,$10.00,,,,,,,,,,
47181821.0,PHARMACY,$23.00,,,,,,,,,,
47154869.0,PHARMACY,$98.00,,,,,,,,,,
47172556.0,PHARMACY,$10.00,,,,,,,,,,
47176508.0,PHARMACY,$45.00,,,,,,,,,,
47187125.0,PHARMACY,$185.00,,,,,,,,,,
47175484.0,PHARMACY,$17.00,,,,,,,,,,
47189170.0,PHARMACY,$13.00,,,,,,,,,,
47189568.0,PHARMACY,$125.00,,,,,,,,,,
47178785.0,PHARMACY,$25.00,,,,,,,,,,
47163282.0,PHARMACY,$164.00,,,,,,,,,,
47162359.0,PHARMACY,$164.00,,,,,,,,,,
47188594.0,PHARMACY,$97.00,,,,,,,,,,
47153804.0,PHARMACY,$10.00,,,,,,,,,,
47162516.0,PHARMACY,$10.00,,,,,,,,,,
47156666.0,PHARMACY,$12.00,,,,,,,,,,
47171715.0,PHARMACY,$12.00,,,,,,,,,,
47172085.0,PHARMACY,$83.00,,,,,,,,,,
47170345.0,PHARMACY,$20.00,,,,,,,,,,
47178488.0,PHARMACY,$38.00,,,,,,,,,,
47187125.0,PHARMACY,$185.00,,,,,,,,,,
47162722.0,PHARMACY,$24.00,,,,,,,,,,
47176748.0,PHARMACY,$38.00,,,,,,,,,,
47154893.0,PHARMACY,$10.00,,,,,,,,,,
47163464.0,PHARMACY,$10.00,,,,,,,,,,
47188081.0,PHARMACY,$10.00,,,,,,,,,,
47175278.0,PHARMACY,$45.00,,,,,,,,,,
47160643.0,PHARMACY,$17.00,,,,,,,,,,
47179320.0,PHARMACY,$28.00,,,,,,,,,,
47153937.0,PHARMACY,$40.00,,,,,,,,,,
47189022.0,PHARMACY,$71.00,,,,,,,,,,
47161070.0,PHARMACY,$10.00,,,,,,,,,,
47189543.0,PHARMACY,$13.00,,,,,,,,,,
47163589.0,PHARMACY,$12.00,,,,,,,,,,
47189402.0,PHARMACY,$13.00,,,,,,,,,,
47168620.0,PHARMACY,$17.00,,,,,,,,,,
47188495.0,PHARMACY,$110.00,,,,,,,,,,
47152186.0,PHARMACY,$38.00,,,,,,,,,,
47151170.0,PHARMACY,$10.00,,,,,,,,,,
47151964.0,PHARMACY,$17.00,,,,,,,,,,
47151162.0,PHARMACY,$25.00,,,,,,,,,,
47187703.0,PHARMACY,$12.00,,,,,,,,,,
47156179.0,PHARMACY,$17.00,,,,,,,,,,
47187943.0,PHARMACY,$10.00,,,,,,,,,,
47175336.0,PHARMACY,$217.00,,,,,,,,,,
47151675.0,PHARMACY,$10.00,,,,,,,,,,
47183256.0,PHARMACY,$78.00,,,,,,,,,,
47174743.0,PHARMACY,$141.00,,,,,,,,,,
47153655.0,PHARMACY,$24.00,,,,,,,,,,
47158118.0,PHARMACY,$10.00,,,,,,,,,,
47173141.0,PHARMACY,$70.00,,,,,,,,,,
47161302.0,PHARMACY,$40.00,,,,,,,,,,
47156005.0,PHARMACY,$29.00,,,,,,,,,,
47175575.0,PHARMACY,$114.00,,,,,,,,,,
47167945.0,PHARMACY,$30.00,,,,,,,,,,
47175971.0,PHARMACY,$212.00,,,,,,,,,,
47191341.0,PHARMACY,$255.91,,,,,,,,,,
47186358.0,PHARMACY,$30.00,,,,,,,,,,
47187984.0,PHARMACY,$52.00,,,,,,,,,,
47189741.0,PHARMACY,$18.00,,,,,,,,,,
47168604.0,PHARMACY,$17.00,,,,,,,,,,
47180575.0,PHARMACY,$10.00,,,,,,,,,,
47171871.0,PHARMACY,$10.00,,,,,,,,,,
47155684.0,PHARMACY,$10.00,,,,,,,,,,
47152111.0,PHARMACY,$212.00,,,,,,,,,,
47187091.0,PHARMACY,$11.00,,,,,,,,,,
47189329.0,PHARMACY,$130.00,,,,,,,,,,
47174297.0,PHARMACY,$17.00,,,,,,,,,,
47175641.0,PHARMACY,$48.00,,,,,,,,,,
47173307.0,PHARMACY,$3.00,,,,,,,,,,
47161831.0,PHARMACY,$212.00,,,,,,,,,,
47190210.0,PHARMACY,$19.00,,,,,,,,,,
47161914.0,PHARMACY,$45.00,,,,,,,,,,
47189147.0,PHARMACY,$213.00,,,,,,,,,,
47188990.0,PHARMACY,$13.00,,,,,,,,,,
47185418.0,PHARMACY,$63.00,,,,,,,,,,
47151543.0,PHARMACY,$9.00,,,,,,,,,,
47183421.0,PHARMACY,$187.00,,,,,,,,,,
47173141.0,PHARMACY,$70.00,,,,,,,,,,
47164710.0,PHARMACY,$17.00,,,,,,,,,,
47188677.0,PHARMACY,$43.00,,,,,,,,,,
47188214.0,PHARMACY,$10.00,,,,,,,,,,
47161443.0,PHARMACY,$47.00,,,,,,,,,,
47188404.0,PHARMACY,$67.00,,,,,,,,,,
47169792.0,PHARMACY,$39.00,,,,,,,,,,
47164165.0,PHARMACY,$89.00,,,,,,,,,,
47150040.0,PHARMACY,$41.00,,,,,,,,,,
47183884.0,PHARMACY,$7.00,,,,,,,,,,
47176573.0,PHARMACY,$17.00,,,,,,,,,,
47170436.0,PHARMACY,$159.00,,,,,,,,,,
47158605.0,PHARMACY,$24.00,,,,,,,,,,
47188123.0,PHARMACY,$31.00,,,,,,,,,,
47171400.0,PHARMACY,$10.00,,,,,,,,,,
47168679.0,PHARMACY,$16.00,,,,,,,,,,
47167291.0,PHARMACY,$12.00,,,,,,,,,,
47171780.0,PHARMACY,$30.00,,,,,,,,,,
47187299.0,PHARMACY,$11.00,,,,,,,,,,
47188495.0,PHARMACY,$110.00,,,,,,,,,,
47178413.0,PHARMACY,$89.00,,,,,,,,,,
47156138.0,PHARMACY,$10.00,,,,,,,,,,
47175567.0,PHARMACY,$91.00,,,,,,,,,,
47152608.0,PHARMACY,$10.00,,,,,,,,,,
47160452.0,PHARMACY,$12.00,,,,,,,,,,
47152798.0,PHARMACY,$16.00,,,,,,,,,,
47185301.0,PHARMACY,$10.00,,,,,,,,,,
47191218.0,PHARMACY,$11.00,,,,,,,,,,
47181979.0,PHARMACY,$29.00,,,,,,,,,,
47179023.0,PHARMACY,$48.00,,,,,,,,,,
47182571.0,PHARMACY,$182.00,,,,,,,,,,
47154620.0,PHARMACY,$24.00,,,,,,,,,,
47191275.0,PHARMACY,$42.80,,,,,,,,,,
47187604.0,PHARMACY,$28.00,,,,,,,,,,
47162078.0,PHARMACY,$10.00,,,,,,,,,,
47169958.0,PHARMACY,$45.00,,,,,,,,,,
47167945.0,PHARMACY,$30.00,,,,,,,,,,
47169792.0,PHARMACY,$39.00,,,,,,,,,,
47170162.0,PHARMACY,$45.00,,,,,,,,,,
47182530.0,PHARMACY,$20.00,,,,,,,,,,
47163977.0,PHARMACY,$238.00,,,,,,,,,,
47187596.0,PHARMACY,$175.00,,,,,,,,,,
47169222.0,PHARMACY,$30.00,,,,,,,,,,
47183330.0,PHARMACY,$52.00,,,,,,,,,,
47191291.0,PHARMACY,$991.60,,,,,,,,,,
47190772.0,PHARMACY,$243.00,,,,,,,,,,
47151584.0,PHARMACY,$24.00,,,,,,,,,,
47162516.0,PHARMACY,$10.00,,,,,,,,,,
47184429.0,PHARMACY,$70.00,,,,,,,,,,
47188636.0,PHARMACY,$13.00,,,,,,,,,,
47153630.0,PHARMACY,$10.00,,,,,,,,,,
47182910.0,PHARMACY,$2.00,,,,,,,,,,
47153499.0,PHARMACY,$10.00,,,,,,,,,,
47163472.0,PHARMACY,$17.00,,,,,,,,,,
47171970.0,PHARMACY,$10.00,,,,,,,,,,
47174453.0,PHARMACY,$129.00,,,,,,,,,,
47155858.0,PHARMACY,$16.00,,,,,,,,,,
47189873.0,PHARMACY,$13.00,,,,,,,,,,
47179411.0,PHARMACY,$30.00,,,,,,,,,,
47189576.0,PHARMACY,$125.00,,,,,,,,,,
47183587.0,PHARMACY,$14.00,,,,,,,,,,
47165485.0,PHARMACY,$30.00,,,,,,,,,,
47180575.0,PHARMACY,$10.00,,,,,,,,,,
47153804.0,PHARMACY,$10.00,,,,,,,,,,
47160478.0,PHARMACY,$17.00,,,,,,,,,,
47179668.0,PHARMACY,$366.00,,,,,,,,,,
47162177.0,PHARMACY,$72.00,,,,,,,,,,
47181979.0,PHARMACY,$29.00,,,,,,,,,,
47176318.0,PHARMACY,$10.00,,,,,,,,,,
47165261.0,PHARMACY,$17.00,,,,,,,,,,
47183314.0,PHARMACY,"$2,907.00",,,,,,,,,,
47152368.0,PHARMACY,$10.00,,,,,,,,,,
47189006.0,PHARMACY,$13.00,,,,,,,,,,
47191242.0,PHARMACY,$11.00,,,,,,,,,,
47164215.0,PHARMACY,$16.00,,,,,,,,,,
47172788.0,PHARMACY,$17.00,,,,,,,,,,
47186937.0,PHARMACY,$7.00,,,,,,,,,,
47183645.0,PHARMACY,$26.00,,,,,,,,,,
47183652.0,PHARMACY,$515.00,,,,,,,,,,
47179262.0,PHARMACY,$20.00,,,,,,,,,,
47187513.0,PHARMACY,$11.00,,,,,,,,,,
47185632.0,PHARMACY,$7.00,,,,,,,,,,
57138190.0,PHARMACY,$152.00,,,,,,,,,,
47160403.0,PHARMACY,$45.00,,,,,,,,,,
47165220.0,PHARMACY,$17.00,,,,,,,,,,
47176318.0,PHARMACY,$10.00,,,,,,,,,,
47172515.0,PHARMACY,$204.00,,,,,,,,,,
47183314.0,PHARMACY,"$2,907.00",,,,,,,,,,
47172697.0,PHARMACY,$17.00,,,,,,,,,,
47168471.0,PHARMACY,$40.00,,,,,,,,,,
47183330.0,PHARMACY,$52.00,,,,,,,,,,
47189006.0,PHARMACY,$13.00,,,,,,,,,,
47152368.0,PHARMACY,$10.00,,,,,,,,,,
47150610.0,PHARMACY,$17.00,,,,,,,,,,
47189378.0,PHARMACY,$41.00,,,,,,,,,,
47185699.0,PHARMACY,$13.00,,,,,,,,,,
47187430.0,PHARMACY,$11.00,,,,,,,,,,
47172200.0,PHARMACY,$10.00,,,,,,,,,,
47187018.0,PHARMACY,$61.00,,,,,,,,,,
47185962.0,PHARMACY,$127.00,,,,,,,,,,
47160403.0,PHARMACY,$45.00,,,,,,,,,,
47165220.0,PHARMACY,$17.00,,,,,,,,,,
47162359.0,PHARMACY,$160.00,,,,,,,,,,
47162748.0,PHARMACY,$123.00,,,,,,,,,,
47158290.0,PHARMACY,$90.00,,,,,,,,,,
47189469.0,PHARMACY,$13.00,,,,,,,,,,
47160403.0,PHARMACY,$45.00,,,,,,,,,,
47164215.0,PHARMACY,$16.00,,,,,,,,,,
47191077.0,PHARMACY,$17.80,,,,,,,,,,
47150628.0,PHARMACY,$45.00,,,,,,,,,,
47179262.0,PHARMACY,$20.00,,,,,,,,,,
47188966.0,PHARMACY,$13.00,,,,,,,,,,
47167952.0,PHARMACY,$10.00,,,,,,,,,,
47190632.0,PHARMACY,$72.00,,,,,,,,,,
47173141.0,PHARMACY,$70.00,,,,,,,,,,
47179411.0,PHARMACY,$30.00,,,,,,,,,,
47153333.0,PHARMACY,$30.00,,,,,,,,,,
47154109.0,PHARMACY,$230.00,,,,,,,,,,
47185483.0,PHARMACY,$7.00,,,,,,,,,,
47175260.0,PHARMACY,$52.00,,,,,,,,,,
47163456.0,PHARMACY,$10.00,,,,,,,,,,
47175484.0,PHARMACY,$17.00,,,,,,,,,,
47187562.0,PHARMACY,$493.00,,,,,,,,,,
47171681.0,PHARMACY,$10.00,,,,,,,,,,
47163597.0,PHARMACY,$10.00,,,,,,,,,,
47169222.0,PHARMACY,$30.00,,,,,,,,,,
47190434.0,PHARMACY,$96.00,,,,,,,,,,
47186374.0,PHARMACY,$51.00,,,,,,,,,,
47179668.0,PHARMACY,$366.00,,,,,,,,,,
47189840.0,PHARMACY,$13.00,,,,,,,,,,
47167952.0,PHARMACY,$10.00,,,,,,,,,,
47162177.0,PHARMACY,$72.00,,,,,,,,,,
47187265.0,PHARMACY,$9.00,,,,,,,,,,
47183587.0,PHARMACY,$14.00,,,,,,,,,,
47167366.0,PHARMACY,$13.00,,,,,,,,,,
47162623.0,PHARMACY,$30.00,,,,,,,,,,
47175476.0,PHARMACY,$17.00,,,,,,,,,,
47190566.0,PHARMACY,$84.00,,,,,,,,,,
47176326.0,PHARMACY,$45.00,,,,,,,,,,
47185533.0,PHARMACY,$45.00,,,,,,,,,,
57138158.0,PHARMACY,$152.00,,,,,,,,,,
47160387.0,PHARMACY,$39.00,,,,,,,,,,
47151865.0,PHARMACY,$10.00,,,,,,,,,,
47185616.0,PHARMACY,$13.00,,,,,,,,,,
47172903.0,PHARMACY,$123.00,,,,,,,,,,
47185293.0,PHARMACY,$10.00,,,,,,,,,,
47185798.0,PHARMACY,$25.00,,,,,,,,,,
47163951.0,PHARMACY,$192.00,,,,,,,,,,
47159736.0,PHARMACY,$291.00,,,,,,,,,,
47157789.0,PHARMACY,$40.00,,,,,,,,,,
47174974.0,PHARMACY,$25.00,,,,,,,,,,
47162482.0,PHARMACY,$17.00,,,,,,,,,,
47175328.0,PHARMACY,$225.00,,,,,,,,,,
47158647.0,PHARMACY,$14.00,,,,,,,,,,
47185681.0,PHARMACY,$13.00,,,,,,,,,,
47185012.0,PHARMACY,$7.00,,,,,,,,,,
47168802.0,PHARMACY,$10.00,,,,,,,,,,
47173398.0,PHARMACY,$17.00,,,,,,,,,,
47189543.0,PHARMACY,$13.00,,,,,,,,,,
47189139.0,PHARMACY,$13.00,,,,,,,,,,
47175641.0,PHARMACY,$48.00,,,,,,,,,,
47171582.0,PHARMACY,$10.00,,,,,,,,,,
47159686.0,PHARMACY,$10.00,,,,,,,,,,
47169149.0,PHARMACY,$12.00,,,,,,,,,,
47167630.0,PHARMACY,$30.00,,,,,,,,,,
47157227.0,PHARMACY,$10.00,,,,,,,,,,
47150545.0,PHARMACY,$24.00,,,,,,,,,,
47178462.0,PHARMACY,$252.00,,,,,,,,,,
47190145.0,PHARMACY,$11.00,,,,,,,,,,
57138133.0,PHARMACY,$152.00,,,,,,,,,,
47154000.0,PHARMACY,$45.00,,,,,,,,,,
47174792.0,PHARMACY,$123.00,,,,,,,,,,
47169354.0,PHARMACY,$10.00,,,,,,,,,,
47183900.0,PHARMACY,$43.00,,,,,,,,,,
47167952.0,PHARMACY,$10.00,,,,,,,,,,
47187653.0,PHARMACY,$26.00,,,,,,,,,,
47187737.0,PHARMACY,$231.00,,,,,,,,,,
47188636.0,PHARMACY,$13.00,,,,,,,,,,
47174370.0,PHARMACY,$10.00,,,,,,,,,,
57138281.0,PHARMACY,$152.00,,,,,,,,,,
47168091.0,PHARMACY,$24.00,,,,,,,,,,
47187984.0,PHARMACY,$52.00,,,,,,,,,,
47158894.0,PHARMACY,$39.00,,,,,,,,,,
47168299.0,PHARMACY,$17.00,,,,,,,,,,
47168810.0,PHARMACY,$17.00,,,,,,,,,,
47168620.0,PHARMACY,$17.00,,,,,,,,,,
47171715.0,PHARMACY,$12.00,,,,,,,,,,
47175252.0,PHARMACY,$74.00,,,,,,,,,,
47152855.0,PHARMACY,$41.00,,,,,,,,,,
57138323.0,PHARMACY,$152.00,,,,,,,,,,
47189097.0,PHARMACY,$23.00,,,,,,,,,,
47185137.0,PHARMACY,$368.00,,,,,,,,,,
47189568.0,PHARMACY,$125.00,,,,,,,,,,
47187042.0,PHARMACY,$43.00,,,,,,,,,,
47185137.0,PHARMACY,$368.00,,,,,,,,,,
47171673.0,PHARMACY,$10.00,,,,,,,,,,
47161476.0,PHARMACY,$38.00,,,,,,,,,,
47175484.0,PHARMACY,$17.00,,,,,,,,,,
47189550.0,PHARMACY,$125.00,,,,,,,,,,
47165832.0,PHARMACY,$17.00,,,,,,,,,,
47179783.0,PHARMACY,$14.00,,,,,,,,,,
47190434.0,PHARMACY,$96.00,,,,,,,,,,
47172515.0,PHARMACY,$212.00,,,,,,,,,,
47174297.0,PHARMACY,$17.00,,,,,,,,,,
47188131.0,PHARMACY,$10.00,,,,,,,,,,
47177845.0,PHARMACY,$13.00,,,,,,,,,,
47171368.0,PHARMACY,$10.00,,,,,,,,,,
47154000.0,PHARMACY,$45.00,,,,,,,,,,
47166541.0,PHARMACY,$41.00,,,,,,,,,,
47189402.0,PHARMACY,$13.00,,,,,,,,,,
47183421.0,PHARMACY,$187.00,,,,,,,,,,
47188792.0,PHARMACY,$20.00,,,,,,,,,,
47159553.0,PHARMACY,$15.00,,,,,,,,,,
47175021.0,PHARMACY,$212.00,,,,,,,,,,
47162631.0,PHARMACY,$10.00,,,,,,,,,,
47183835.0,PHARMACY,$189.00,,,,,,,,,,
47184296.0,PHARMACY,$47.00,,,,,,,,,,
47191192.0,PHARMACY,$11.00,,,,,,,,,,
47169271.0,PHARMACY,$28.00,,,,,,,,,,
47188859.0,PHARMACY,$23.00,,,,,,,,,,
47153713.0,PHARMACY,$30.00,,,,,,,,,,
47190244.0,PHARMACY,$192.00,,,,,,,,,,
47187000.0,PHARMACY,$11.00,,,,,,,,,,
47160155.0,PHARMACY,$16.00,,,,,,,,,,
47188560.0,PHARMACY,$358.00,,,,,,,,,,
47191507.0,PHARMACY,$11.00,,,,,,,,,,
47184734.0,PHARMACY,$16.00,,,,,,,,,,
47190343.0,PHARMACY,$76.00,,,,,,,,,,
47189469.0,PHARMACY,$13.00,,,,,,,,,,
47191341.0,PHARMACY,$255.91,,,,,,,,,,
47159033.0,PHARMACY,$225.00,,,,,,,,,,
47187018.0,PHARMACY,$61.00,,,,,,,,,,
47162482.0,PHARMACY,$17.00,,,,,,,,,,
47187273.0,PHARMACY,$11.00,,,,,,,,,,
47172150.0,PHARMACY,$10.00,,,,,,,,,,
47186549.0,PHARMACY,$10.00,,,,,,,,,,
47190061.0,PHARMACY,"$1,213.00",,,,,,,,,,
47172200.0,PHARMACY,$10.00,,,,,,,,,,
47156625.0,PHARMACY,$10.00,,,,,,,,,,
47177548.0,PHARMACY,$24.00,,,,,,,,,,
47188990.0,PHARMACY,$13.00,,,,,,,,,,
47167614.0,PHARMACY,$45.00,,,,,,,,,,
47176748.0,PHARMACY,$38.00,,,,,,,,,,
47188222.0,PHARMACY,$41.00,,,,,,,,,,
47187505.0,PHARMACY,$40.00,,,,,,,,,,
47168109.0,PHARMACY,$24.00,,,,,,,,,,
47186119.0,PHARMACY,$104.00,,,,,,,,,,
47189139.0,PHARMACY,$13.00,,,,,,,,,,
47183447.0,PHARMACY,$37.00,,,,,,,,,,
47152384.0,PHARMACY,$16.00,,,,,,,,,,
47154984.0,PHARMACY,$45.00,,,,,,,,,,
47160643.0,PHARMACY,$17.00,,,,,,,,,,
47166269.0,PHARMACY,$10.00,,,,,,,,,,
47188917.0,PHARMACY,$25.00,,,,,,,,,,
47175278.0,PHARMACY,$45.00,,,,,,,,,,
47178462.0,PHARMACY,$252.00,,,,,,,,,,
47176474.0,PHARMACY,$43.00,,,,,,,,,,
47188859.0,PHARMACY,$23.00,,,,,,,,,,
47170840.0,PHARMACY,$152.00,,,,,,,,,,
47188974.0,PHARMACY,$13.00,,,,,,,,,,
47189477.0,PHARMACY,$13.00,,,,,,,,,,
47164579.0,PHARMACY,$23.00,,,,,,,,,,
47177423.0,PHARMACY,$538.00,,,,,,,,,,
47182365.0,PHARMACY,$55.00,,,,,,,,,,
47169271.0,PHARMACY,$28.00,,,,,,,,,,
47180021.0,PHARMACY,$105.00,,,,,,,,,,
47185632.0,PHARMACY,$7.00,,,,,,,,,,
47167317.0,PHARMACY,$12.00,,,,,,,,,,
47153655.0,PHARMACY,$24.00,,,,,,,,,,
47190293.0,PHARMACY,$11.00,,,,,,,,,,
47173349.0,PHARMACY,$10.00,,,,,,,,,,
47167200.0,PHARMACY,$24.00,,,,,,,,,,
47190541.0,PHARMACY,$159.00,,,,,,,,,,
47190285.0,PHARMACY,$53.00,,,,,,,,,,
47171103.0,PHARMACY,$10.00,,,,,,,,,,
47185541.0,PHARMACY,$45.00,,,,,,,,,,
47187711.0,PHARMACY,$69.00,,,,,,,,,,
47156427.0,PHARMACY,$24.00,,,,,,,,,,
47159371.0,PHARMACY,$17.00,,,,,,,,,,
47182779.0,PHARMACY,$102.00,,,,,,,,,,
47188867.0,PHARMACY,$46.00,,,,,,,,,,
47164090.0,PHARMACY,$17.00,,,,,,,,,,
47182860.0,PHARMACY,$7.00,,,,,,,,,,
47183025.0,PHARMACY,$67.00,,,,,,,,,,
47188487.0,PHARMACY,$59.00,,,,,,,,,,
47182365.0,PHARMACY,$55.00,,,,,,,,,,
47159181.0,PHARMACY,$16.00,,,,,,,,,,
47181920.0,PHARMACY,$32.00,,,,,,,,,,
47156153.0,PHARMACY,$17.00,,,,,,,,,,
47160148.0,PHARMACY,$90.00,,,,,,,,,,
47191309.0,PHARMACY,$171.43,,,,,,,,,,
47155718.0,PHARMACY,$10.00,,,,,,,,,,
47168802.0,PHARMACY,$10.00,,,,,,,,,,
47178785.0,PHARMACY,$25.00,,,,,,,,,,
47154000.0,PHARMACY,$45.00,,,,,,,,,,
47154927.0,PHARMACY,$24.00,,,,,,,,,,
47186853.0,PHARMACY,$176.00,,,,,,,,,,
